2024-11-24 10:39:25 | WARNING | Nmap not available: 'nmap program was not found in path. PATH is : C:\\Program Files\\Common Files\\Oracle\\Java\\javapath;C:\\Windows\\system32;C:\\Windows;C:\\Windows\\System32\\Wbem;C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\;C:\\Windows\\System32\\OpenSSH\\;C:\\Program Files\\NVIDIA Corporation\\NVIDIA app\\NvDLISR;C:\\Program Files (x86)\\Common Files\\Acronis\\SnapAPI\\;C:\\Program Files (x86)\\Common Files\\Acronis\\VirtualFile\\;C:\\Program Files (x86)\\Common Files\\Acronis\\VirtualFile64\\;C:\\Program Files (x86)\\Common Files\\Acronis\\FileProtector\\;C:\\Program Files (x86)\\Common Files\\Acronis\\FileProtector64\\;C:\\Program Files\\nodejs\\;C:\\Program Files\\Git\\cmd;C:\\Program Files\\dotnet\\;C:\\Program Files (x86)\\NVIDIA Corporation\\PhysX\\Common;C:\\Users\\nikhi\\AppData\\Local\\Programs\\Python\\Python313\\Scripts\\;C:\\Users\\nikhi\\AppData\\Local\\Programs\\Python\\Python313\\;C:\\Users\\nikhi\\AppData\\Local\\Programs\\Python\\Launcher\\;C:\\Users\\nikhi\\AppData\\Local\\Microsoft\\WindowsApps;C:\\Users\\nikhi\\AppData\\Local\\GitHubDesktop\\bin;C:\\Users\\nikhi\\AppData\\Local\\Programs\\Microsoft VS Code\\bin;C:\\Users\\nikhi\\AppData\\Local\\Microsoft\\WinGet\\Links;C:\\Users\\nikhi\\AppData\\Roaming\\npm;C:\\Program Files\\JetBrains\\PyCharm 2024.3\\bin;;C:\\Users\\nikhi\\AppData\\Local\\Programs\\Windsurf\\bin'. Using fallback scanning method.
2024-11-24 10:39:25 | INFO | Offensive tools initialized
2024-11-24 10:39:25 | INFO | Defensive tools initialized
2024-11-24 10:39:25 | INFO | Starting SIEM system
2024-11-24 10:39:25 | INFO | Starting log collector
2024-11-24 10:39:25 | INFO | Starting log collection
2024-11-24 10:39:25 | INFO | Starting system monitor
2024-11-24 10:39:25 | ERROR | Failed to start components: 'DefensiveTools' object has no attribute 'start'
2024-11-24 10:39:25 | INFO | Starting system monitoring
2024-11-24 10:39:25 | INFO | Started WindowsEventMonitor
2024-11-24 10:39:25 | ERROR | Failed to start SIEM: 'DefensiveTools' object has no attribute 'start'
2024-11-24 10:39:25 | INFO | Started ResourceMonitor
2024-11-24 10:39:25 | INFO | Started ProcessMonitor
2024-11-24 10:39:25 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
2024-11-24 10:39:25 | INFO | Started NetworkMonitor
2024-11-24 10:39:25 | ERROR | Network monitoring error: 'network_usage'
2024-11-24 10:39:25 | INFO | Started ServiceMonitor
2024-11-24 10:39:26 | ERROR | Service monitoring error: 'SystemMonitor' object has no attribute '_check_service_status'
2024-11-24 10:41:41 | INFO | Configuration loaded successfully
2024-11-24 10:41:41 | WARNING | Nmap not found. Please install Nmap manually from https://nmap.org/download.html
2024-11-24 10:41:41 | INFO | You can continue with limited functionality, but network scanning will be restricted
2024-11-24 10:41:41 | WARNING | WinPcap/Npcap not found. Please install from https://www.winpcap.org/
2024-11-24 10:41:41 | INFO | Packet capture functionality will be limited
2024-11-24 10:41:41 | WARNING | Missing required packages: pyyaml, python-nmap, pyOpenSSL
2024-11-24 10:41:41 | INFO | Installing missing packages...
2024-11-24 10:41:46 | INFO | Successfully installed missing packages
2024-11-24 10:41:46 | WARNING | Nmap not available: 'nmap program was not found in path. PATH is : C:\\Program Files\\Common Files\\Oracle\\Java\\javapath;C:\\Windows\\system32;C:\\Windows;C:\\Windows\\System32\\Wbem;C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\;C:\\Windows\\System32\\OpenSSH\\;C:\\Program Files\\NVIDIA Corporation\\NVIDIA app\\NvDLISR;C:\\Program Files (x86)\\Common Files\\Acronis\\SnapAPI\\;C:\\Program Files (x86)\\Common Files\\Acronis\\VirtualFile\\;C:\\Program Files (x86)\\Common Files\\Acronis\\VirtualFile64\\;C:\\Program Files (x86)\\Common Files\\Acronis\\FileProtector\\;C:\\Program Files (x86)\\Common Files\\Acronis\\FileProtector64\\;C:\\Program Files\\nodejs\\;C:\\Program Files\\Git\\cmd;C:\\Program Files\\dotnet\\;C:\\Program Files (x86)\\NVIDIA Corporation\\PhysX\\Common;C:\\Users\\nikhi\\AppData\\Local\\Programs\\Python\\Python313\\Scripts\\;C:\\Users\\nikhi\\AppData\\Local\\Programs\\Python\\Python313\\;C:\\Users\\nikhi\\AppData\\Local\\Programs\\Python\\Launcher\\;C:\\Users\\nikhi\\AppData\\Local\\Microsoft\\WindowsApps;C:\\Users\\nikhi\\AppData\\Local\\GitHubDesktop\\bin;C:\\Users\\nikhi\\AppData\\Local\\Programs\\Microsoft VS Code\\bin;C:\\Users\\nikhi\\AppData\\Local\\Microsoft\\WinGet\\Links;C:\\Users\\nikhi\\AppData\\Roaming\\npm;C:\\Program Files\\JetBrains\\PyCharm 2024.3\\bin;;C:\\Users\\nikhi\\AppData\\Local\\Programs\\Windsurf\\bin'. Using fallback scanning method.
2024-11-24 10:41:46 | INFO | Offensive tools initialized
2024-11-24 10:41:46 | INFO | Defensive tools initialized
2024-11-24 10:41:46 | INFO | Starting SIEM system
2024-11-24 10:41:46 | INFO | Starting log collector
2024-11-24 10:41:46 | INFO | Starting system monitor
2024-11-24 10:41:46 | INFO | Starting log collection
2024-11-24 10:41:46 | INFO | Starting defensive tools
2024-11-24 10:41:46 | ERROR | Failed to start components: 'OffensiveTools' object has no attribute 'start'
2024-11-24 10:41:46 | INFO | Starting system monitoring
2024-11-24 10:41:46 | INFO | Starting defensive monitoring
2024-11-24 10:41:46 | INFO | Started WindowsEventMonitor
2024-11-24 10:41:46 | ERROR | Failed to start SIEM: 'OffensiveTools' object has no attribute 'start'
2024-11-24 10:41:46 | INFO | Started ResourceMonitor
2024-11-24 10:41:46 | INFO | Started NetworkMonitor
2024-11-24 10:41:46 | INFO | Started ProcessMonitor
2024-11-24 10:41:46 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
2024-11-24 10:41:46 | INFO | Started SystemMonitor
2024-11-24 10:41:46 | INFO | Started NetworkMonitor
2024-11-24 10:41:46 | ERROR | Network monitoring error: 'network_usage'
2024-11-24 10:41:46 | INFO | Started ServiceMonitor
2024-11-24 10:41:47 | INFO | Started FileMonitor
2024-11-24 10:41:47 | INFO | Started AlertProcessor
2024-11-24 10:41:47 | ERROR | Service monitoring error: 'SystemMonitor' object has no attribute '_check_service_status'
2024-11-24 10:42:49 | INFO | Configuration loaded successfully
2024-11-24 10:42:49 | WARNING | Nmap not found. Please install Nmap manually from https://nmap.org/download.html
2024-11-24 10:42:49 | INFO | You can continue with limited functionality, but network scanning will be restricted
2024-11-24 10:42:49 | WARNING | WinPcap/Npcap not found. Please install from https://www.winpcap.org/
2024-11-24 10:42:49 | INFO | Packet capture functionality will be limited
2024-11-24 10:42:49 | WARNING | Missing required packages: pyyaml, python-nmap, pyOpenSSL
2024-11-24 10:42:49 | INFO | Installing missing packages...
2024-11-24 10:42:54 | INFO | Successfully installed missing packages
